,Concurso,1ª Dezena,2ª Dezena,3ª Dezena,4ª Dezena,5ª Dezena,6ª Dezena,Ganhadores_Sena,Rateio_Sena
2259,2047.0,18.0,19.0,44.0,54.0,1.0,29.0,0.0,0.0
2260,2048.0,10.0,39.0,38.0,35.0,26.0,19.0,0.0,0.0
2261,2049.0,19.0,10.0,27.0,31.0,51.0,53.0,0.0,0.0
2262,2050.0,33.0,50.0,38.0,32.0,8.0,31.0,0.0,0.0
2263,2051.0,37.0,5.0,44.0,1.0,53.0,6.0,0.0,0.0
2264,2052.0,57.0,50.0,56.0,51.0,58.0,59.0,4.0,9627559.21
2265,,,,,,,,,
2266,,,,,,,,,
2267,,,,,,,,,
2268,2053.0,12.0,27.0,40.0,37.0,22.0,55.0,0.0,0.0
2269,2054.0,39.0,4.0,7.0,12.0,26.0,22.0,0.0,0.0
2270,2055.0,53.0,43.0,46.0,25.0,35.0,6.0,0.0,0.0
2271,2056.0,29.0,47.0,22.0,36.0,34.0,18.0,0.0,0.0
2272,2057.0,37.0,38.0,20.0,13.0,10.0,54.0,0.0,0.0
2273,2058.0,19.0,4.0,23.0,29.0,59.0,56.0,0.0,0.0
2274,2059.0,5.0,4.0,36.0,56.0,40.0,44.0,0.0,0.0
2275,2060.0,11.0,39.0,41.0,9.0,25.0,8.0,0.0,0.0
2276,2061.0,33.0,45.0,44.0,40.0,36.0,54.0,0.0,0.0
2277,2062.0,8.0,15.0,34.0,25.0,10.0,23.0,1.0,73450153.75
2278,2063.0,10.0,19.0,29.0,24.0,6.0,25.0,0.0,0.0
2279,2064.0,55.0,53.0,14.0,10.0,36.0,60.0,0.0,0.0
2280,2065.0,4.0,11.0,43.0,20.0,30.0,37.0,0.0,0.0
2281,2066.0,27.0,55.0,35.0,6.0,25.0,45.0,1.0,35155103.28
2282,2067.0,59.0,2.0,11.0,32.0,26.0,13.0,0.0,0.0
2283,2068.0,5.0,47.0,40.0,9.0,42.0,3.0,0.0,0.0
2284,2069.0,40.0,3.0,48.0,17.0,34.0,35.0,0.0,0.0
2285,2070.0,5.0,26.0,42.0,27.0,48.0,34.0,0.0,0.0
2286,2071.0,35.0,46.0,34.0,60.0,24.0,33.0,0.0,0.0
2287,2072.0,22.0,13.0,10.0,20.0,12.0,54.0,0.0,0.0
2288,2073.0,55.0,12.0,15.0,30.0,52.0,18.0,0.0,0.0
2289,2074.0,42.0,8.0,18.0,37.0,58.0,23.0,2.0,22327541.33
2290,,,,,,,,,
2291,2075.0,59.0,23.0,33.0,57.0,9.0,7.0,0.0,0.0
2292,2076.0,6.0,15.0,43.0,5.0,12.0,22.0,0.0,0.0
2293,2077.0,37.0,13.0,16.0,26.0,39.0,35.0,1.0,27758694.68
2294,2078.0,30.0,36.0,2.0,11.0,39.0,15.0,0.0,0.0
2295,2079.0,55.0,37.0,58.0,14.0,2.0,1.0,0.0,0.0
2296,2080.0,58.0,55.0,46.0,22.0,40.0,10.0,0.0,0.0
2297,2081.0,40.0,42.0,13.0,18.0,35.0,41.0,1.0,21763750.54
2298,2082.0,25.0,33.0,42.0,49.0,6.0,48.0,1.0,2420701.1
2299,2083.0,56.0,33.0,1.0,19.0,18.0,60.0,0.0,0.0
2300,2084.0,20.0,37.0,26.0,7.0,39.0,38.0,0.0,0.0
2301,2085.0,25.0,49.0,12.0,21.0,38.0,37.0,0.0,0.0
2302,2086.0,4.0,53.0,35.0,43.0,47.0,46.0,0.0,0.0
2303,2087.0,19.0,18.0,53.0,34.0,2.0,23.0,1.0,27364769.44
2304,2088.0,24.0,3.0,27.0,38.0,14.0,56.0,1.0,2526635.0
2305,2089.0,38.0,48.0,5.0,49.0,10.0,32.0,0.0,0.0
2306,2090.0,11.0,8.0,18.0,40.0,37.0,51.0,0.0,0.0
2307,2091.0,12.0,11.0,10.0,59.0,38.0,37.0,1.0,20024894.84
2308,2092.0,13.0,17.0,27.0,11.0,15.0,22.0,0.0,0.0
2309,2093.0,54.0,34.0,52.0,8.0,14.0,27.0,0.0,0.0
2310,2094.0,4.0,33.0,16.0,44.0,19.0,31.0,0.0,0.0
2311,2095.0,49.0,29.0,56.0,43.0,35.0,16.0,0.0,0.0
2312,2096.0,11.0,51.0,6.0,24.0,13.0,19.0,0.0,0.0
2313,2097.0,51.0,28.0,24.0,49.0,9.0,45.0,0.0,0.0
2314,2098.0,2.0,38.0,27.0,60.0,18.0,8.0,0.0,0.0
2315,2099.0,30.0,15.0,5.0,58.0,20.0,27.0,0.0,0.0
2316,2100.0,1.0,35.0,13.0,11.0,10.0,49.0,1.0,69186484.11
2317,2101.0,58.0,56.0,18.0,8.0,2.0,37.0,0.0,0.0
2318,2102.0,6.0,4.0,17.0,57.0,34.0,51.0,0.0,0.0
2319,2103.0,13.0,40.0,50.0,46.0,3.0,44.0,0.0,0.0
2320,2104.0,12.0,45.0,10.0,56.0,2.0,27.0,0.0,0.0
2321,2105.0,16.0,46.0,13.0,11.0,24.0,31.0,0.0,0.0
2322,2106.0,27.0,3.0,39.0,40.0,36.0,43.0,0.0,0.0
2323,2107.0,50.0,44.0,60.0,38.0,56.0,8.0,0.0,0.0
2324,2108.0,44.0,59.0,29.0,19.0,41.0,22.0,0.0,0.0
2325,2109.0,4.0,16.0,44.0,49.0,12.0,34.0,0.0,0.0
2326,2110.0,25.0,33.0,10.0,12.0,18.0,5.0,52.0,5818007.36
2327,,,,,,,,,
2328,,,,,,,,,
2329,,,,,,,,,
2330,,,,,,,,,
2331,,,,,,,,,
2332,,,,,,,,,
2333,,,,,,,,,
2334,,,,,,,,,
2335,,,,,,,,,
2336,,,,,,,,,
2337,,,,,,,,,
2338,,,,,,,,,
2339,,,,,,,,,
2340,,,,,,,,,
2341,,,,,,,,,
2342,,,,,,,,,
2343,,,,,,,,,
2344,,,,,,,,,
2345,,,,,,,,,
2346,,,,,,,,,
2347,,,,,,,,,
2348,,,,,,,,,
2349,,,,,,,,,
2350,,,,,,,,,
2351,,,,,,,,,
2352,,,,,,,,,
2353,,,,,,,,,
2354,,,,,,,,,
2355,,,,,,,,,
2356,,,,,,,,,
2357,,,,,,,,,
2358,,,,,,,,,
2359,,,,,,,,,
2360,,,,,,,,,
2361,,,,,,,,,
2362,,,,,,,,,
2363,,,,,,,,,
2364,,,,,,,,,
2365,,,,,,,,,
2366,,,,,,,,,
2367,,,,,,,,,
2368,,,,,,,,,
2369,,,,,,,,,
2370,,,,,,,,,
2371,,,,,,,,,
2372,,,,,,,,,
2373,,,,,,,,,
2374,,,,,,,,,
2375,,,,,,,,,
2376,,,,,,,,,
2377,,,,,,,,,
2378,2111.0,54.0,41.0,1.0,46.0,58.0,44.0,0.0,0.0
2379,2112.0,17.0,46.0,43.0,53.0,52.0,39.0,0.0,0.0
2380,2113.0,11.0,21.0,46.0,14.0,25.0,50.0,0.0,0.0
2381,2114.0,35.0,17.0,30.0,25.0,42.0,57.0,0.0,0.0
2382,2115.0,19.0,40.0,35.0,44.0,27.0,4.0,0.0,0.0
2383,2116.0,21.0,19.0,1.0,9.0,34.0,54.0,0.0,0.0
2384,2117.0,28.0,43.0,4.0,29.0,52.0,30.0,0.0,0.0
2385,2118.0,41.0,11.0,12.0,46.0,20.0,40.0,1.0,37902607.11
2386,2119.0,42.0,49.0,26.0,31.0,19.0,21.0,0.0,0.0
2387,2120.0,38.0,41.0,20.0,24.0,25.0,13.0,0.0,0.0
2388,2121.0,37.0,8.0,17.0,29.0,10.0,40.0,1.0,24666686.76
2389,2122.0,27.0,21.0,3.0,11.0,15.0,49.0,0.0,0.0
2390,2123.0,47.0,59.0,14.0,56.0,50.0,15.0,0.0,0.0
2391,2124.0,31.0,20.0,47.0,43.0,2.0,11.0,0.0,0.0
2392,2125.0,44.0,1.0,31.0,53.0,46.0,58.0,0.0,0.0
2393,2126.0,58.0,39.0,27.0,7.0,24.0,12.0,0.0,0.0
2394,2127.0,7.0,46.0,28.0,30.0,44.0,1.0,0.0,0.0
2395,2128.0,24.0,55.0,46.0,16.0,11.0,54.0,0.0,0.0
2396,2129.0,60.0,46.0,12.0,6.0,32.0,31.0,0.0,0.0
2397,2130.0,13.0,53.0,16.0,36.0,55.0,54.0,0.0,0.0
2398,2131.0,28.0,18.0,20.0,6.0,2.0,3.0,1.0,78938208.62
2399,2132.0,5.0,60.0,18.0,39.0,35.0,30.0,0.0,0.0
2400,2133.0,26.0,20.0,19.0,51.0,52.0,57.0,0.0,0.0
2401,2134.0,54.0,6.0,46.0,21.0,59.0,34.0,0.0,0.0
2402,2135.0,23.0,48.0,59.0,28.0,40.0,9.0,1.0,32689083.52
2403,2136.0,35.0,22.0,11.0,1.0,30.0,8.0,0.0,0.0
2404,2137.0,2.0,1.0,49.0,11.0,12.0,34.0,0.0,0.0
2405,2138.0,30.0,34.0,4.0,21.0,13.0,14.0,0.0,0.0
2406,2139.0,58.0,29.0,23.0,41.0,14.0,57.0,0.0,0.0
2407,2140.0,20.0,54.0,36.0,17.0,42.0,26.0,0.0,0.0
2408,2141.0,10.0,19.0,11.0,37.0,41.0,17.0,0.0,0.0
2409,2142.0,44.0,50.0,52.0,57.0,7.0,40.0,0.0,0.0
2410,2143.0,12.0,58.0,35.0,51.0,2.0,57.0,0.0,0.0
2411,2144.0,21.0,33.0,55.0,16.0,7.0,60.0,0.0,0.0
2412,2145.0,6.0,59.0,28.0,8.0,51.0,53.0,0.0,0.0
2413,2146.0,39.0,42.0,16.0,18.0,44.0,31.0,0.0,0.0
2414,2147.0,49.0,42.0,17.0,19.0,37.0,41.0,0.0,0.0
2415,2148.0,59.0,33.0,8.0,58.0,32.0,15.0,0.0,0.0
2416,2149.0,21.0,48.0,46.0,23.0,44.0,37.0,0.0,0.0
2417,2150.0,38.0,24.0,23.0,26.0,42.0,49.0,1.0,289420865.0
2418,2151.0,36.0,38.0,2.0,29.0,14.0,18.0,0.0,0.0
2419,2152.0,49.0,36.0,29.0,26.0,59.0,50.0,0.0,0.0
2420,2153.0,13.0,28.0,31.0,8.0,33.0,32.0,1.0,11825289.36
2421,2154.0,53.0,41.0,47.0,50.0,7.0,25.0,0.0,0.0
2422,2155.0,37.0,44.0,2.0,27.0,6.0,47.0,0.0,0.0
2423,2156.0,49.0,39.0,23.0,6.0,26.0,1.0,0.0,0.0
2424,2157.0,34.0,48.0,31.0,39.0,33.0,35.0,0.0,0.0
2425,2158.0,9.0,27.0,46.0,59.0,35.0,45.0,0.0,0.0
2426,2159.0,53.0,35.0,38.0,14.0,45.0,26.0,0.0,0.0
2427,2160.0,53.0,49.0,1.0,46.0,47.0,19.0,0.0,0.0
2428,2161.0,24.0,10.0,8.0,44.0,9.0,42.0,1.0,124209628.25
2429,2162.0,11.0,30.0,42.0,34.0,16.0,22.0,0.0,0.0
2430,2163.0,45.0,20.0,24.0,36.0,18.0,8.0,0.0,0.0
2431,2164.0,48.0,17.0,58.0,47.0,16.0,25.0,0.0,0.0
2432,2165.0,56.0,49.0,54.0,43.0,5.0,37.0,1.0,35218398.02
2433,2166.0,44.0,3.0,34.0,56.0,19.0,58.0,0.0,0.0
2434,2167.0,37.0,45.0,38.0,43.0,54.0,27.0,0.0,0.0
2435,2168.0,37.0,25.0,29.0,4.0,1.0,27.0,1.0,8177021.67
2436,2169.0,45.0,7.0,34.0,59.0,51.0,54.0,0.0,0.0
2437,2170.0,36.0,21.0,51.0,10.0,24.0,38.0,0.0,0.0
2438,2171.0,19.0,12.0,13.0,36.0,55.0,44.0,1.0,21978571.91
